-10.1062	0.79591
-19.6304	-1.40431
-17.8366	1.4248
-19.3741	-1.91461
-14.9675	1.90743
-17.0924	-5.43659
-19.3173	-2.07118
-13.6271	-5.94612
-12.8294	1.52694
-16.1652	2.40891
-16.7435	-1.00316
-13.9315	3.34041
-15.7099	2.03817
-16.6805	0.965432
-10.9975	3.81027
-10.3852	-5.85162
-12.3194	-12.505
-11.2427	-15.449
-14.2302	-9.94333
-12.6855	-11.7689
-11.5288	-10.0999
-11.0034	-8.18807
-9.34205	-8.6841
-10.7859	-2.76727
-9.95976	0.502141
-9.70195	0.235431
-10.0144	0.539742
-10.074	2.41096
-9.47536	3.08124
-10.7306	3.75957
-12.0186	6.40639
-11.1646	6.33368
-11.629	7.33733
-10.0761	7.05432
-10.1936	8.61327
-11.06	8.20303
-11.6655	4.37202
-17.3145	0.510568
-16.1271	1.43745
-14.4553	0.955271
-14.2059	0.755698
-15.8425	1.31813
-14.6178	1.00223
-11.8408	-1.74709
-12.0241	-1.51765
-10.9854	-3.03937
-8.81524	-2.30016
-3.72545	1.91254
-3.00209	0.578777
-4.14487	1.15017
-2.65078	-0.733593
2.23078	-3.36293
2.56531	-4.5439
3.20882	-4.86501
2.01888	-4.20076
1.19671	-4.04735
1.04179	-2.40334
-1.7822	4.75181
-1.61173	3.65073
-1.30267	0.952103
-3.05726	-1.42653
-4.03093	-0.0709869
-4.47937	-0.199897
-4.85744	-0.199124
-6.37073	0.903032
-7.69948	3.24531
-7.75442	2.60618
-9.29027	3.42583
-15.1087	1.1642
-16.5622	-0.00358631
-15.8368	-1.11911
-14.786	-1.92762
-14.3632	-1.22312
-11.7722	-1.75935
-8.52529	-1.6152
-3.71498	-3.8849
1.30649	-3.99004
4.6702	-6.13411
6.37491	-6.50454
3.93696	-3.51701
4.28567	-2.29002
2.1024	-3.7683
-0.537627	-4.28152
-3.03338	-4.12918
-3.87517	-5.87428
-5.42786	-5.82858
-8.09039	-3.30425
-9.47952	-1.8291
-9.7156	-0.890716
-10.1166	0.627742
-5.73244	-4.19691
