0.452633	-0.687099
3.13289	0.652063
-0.000663455	3.02634
0.03281	0.00362591
0.203211	-0.0236542
0.0579725	0.0609257
-0.108803	-0.107517
-0.487831	-0.0986621
-0.548514	-0.161016
0.58663	-0.65171
2.95013	0.669415
0.112622	2.83559
-0.11182	0.0968945
-0.0628274	0.0670009
0.0154984	-0.0405203
-0.130782	0.104157
-0.036245	0.0906104
-0.056805	0.493421
1.98764	-0.112072
4.96406	1.95052
-0.176377	5.32508
-0.0835641	-0.195456
-0.117358	-0.0930358
-0.533019	-0.0807379
-0.0767324	-0.490204
0.865536	-0.102762
-0.352514	0.819616
1.94014	-0.345521
5.36981	1.83731
-0.0389802	5.38309
0.154322	-0.0224297
0.2945	0.20778
-0.288417	0.290102
0.06942	-0.324973
0.724108	0.104298
-0.689718	0.723236
1.96607	-0.709986
5.49673	1.87628
-0.115527	5.42966
0.377058	-0.145805
0.311906	0.37935
-0.0674072	0.248653
0.271836	-0.0343211
0.0121752	0.375621
-0.799713	0.177951
1.21596	-0.786822
6.87258	1.41018
-0.137957	6.85263
-0.383412	-0.0954644
-0.305517	-0.383089
-0.0690487	-0.288563
0.294233	-0.0344453
0.394742	0.44064
-0.186651	0.266963
0.513904	-0.52115
6.34574	0.753313
0.0428744	6.67802
-0.132884	0.00653917
-0.15765	-0.127172
-0.146012	-0.118209
0.298514	-0.116435
0.925403	0.248357
-0.240819	0.965093
0.418322	-0.360065
6.08055	0.861091
-0.00723088	4.73019
-0.0473825	-0.0244733
0.280474	0.133123
-0.126071	0.224819
0.32994	-0.207091
1.00128	0.196243
-0.403905	1.11233
1.74886	-0.481139
5.18682	1.73442
-0.181787	5.17689
0.189597	-0.167033
0.366984	0.0486514
0.118101	0.167668
0.0279156	0.025216
-0.0616597	0.0523706
-0.312594	-0.056009
1.23102	-0.31376
6.43003	1.09766
-0.287303	6.31105
-0.438676	-0.239246
-0.186069	-0.403945
0.229004	-0.185805
0.0985214	0.224025
0.663141	-0.0891721
0.206984	0.633558
0.40313	0.05179
5.4878	0.386066
0.0213745	5.48517
-0.110547	0.0540224
-0.3697	-0.140354
0.0896621	-0.374696
0.357298	0.0148963
0.474866	0.310093
-0.489644	0.538586
1.45514	-0.4584
5.04373	1.77138
-0.211386	4.6188
0.0220371	-0.141793
0.236909	0.049546
-0.0463418	0.117812
-0.0242922	0.124715
0.481498	0.0165627
0.275277	0.352493
0.728468	0.0733721
4.82304	-0.311961
0.00274083	4.87213
-0.0976625	-0.0952674
0.0141373	-0.141774
-0.082512	0.17069
0.107273	0.299224
0.0696661	0.0443107
-0.546468	0.100517
0.943164	-0.36413
4.5484	1.89589
0.0833255	4.85638
0.0353228	0.0137026
0.12888	-0.0045129
0.334051	0.0278369
-0.0361637	0.357574
0.076493	0.373182
-0.556194	0.336414
1.85764	-0.408509
4.5475	1.96545
-0.1542	4.17784
-0.0547834	-0.147907
0.1767	-0.0773495
0.171467	0.0665046
0.0825555	0.0177013
-0.158702	0.0846875
0.0467986	-0.0337539
-0.452669	0.0479697
4.29081	-0.867997
0.0116806	4.46938
0.0729288	-0.244604
-0.0910351	0.0807742
0.339839	-0.0640099
-0.242841	0.0142295
0.385421	-0.140185
-0.582388	0.31281
-0.0046235	-0.61079
3.46497	0.431247
0.00449941	3.11706
0.111237	0.0668808
0.0288541	0.0433466
0.17407	-0.000333727
-0.167	0.119348
-0.0915871	0.190475
-0.411775	-0.0136134
0.594908	-0.187099
3.76918	0.987545
-0.268398	4.71224
-0.165469	-0.177535
0.135791	-0.312783
0.253376	0.257332
0.243003	0.472075
0.194094	-0.00789437
-0.376553	0.165415
1.1276	-0.508319
6.67656	1.0577
-0.224551	6.65226
-0.413794	-0.192655
-0.281946	-0.381474
-0.141582	-0.287878
0.230442	-0.144504
0.0225548	0.117917
-0.356554	-0.00673797
1.45675	-0.322946
6.27775	1.5366
-0.160473	6.17861
-0.0642684	-0.163921
0.191874	0.0298694
-0.382165	0.137109
-0.555517	-0.359776
-0.349536	-0.480838
0.166652	-0.325354
1.87552	0.208046
3.63416	1.79953
0.115911	3.66931
0.0123012	0.103468
-0.0616365	-0.0405741
0.160137	0.0321909
0.243486	0.0925971
0.03666	0.138332
-0.293385	0.0299889
0.240986	-0.520321
3.57531	0.931303
0.0472507	3.66079
0.0515617	-0.0881341
0.34176	-0.031881
0.281941	0.294098
0.124844	0.146182
0.583648	0.209152
0.0706833	0.536298
1.81248	-0.0260432
5.11524	1.8161
-0.165971	4.96887
0.0317864	-0.186649
0.382871	0.0403663
-0.248596	0.308426
-0.56115	-0.255109
-0.401398	-0.712246
-0.519456	-0.18273
1.59037	-0.448503
4.13739	2.17443
0.0193778	3.84891
0.133378	0.104072
0.039566	0.146702
0.0393949	0.19992
-0.0424102	-0.153695
-0.155731	-0.0132187
-0.26344	-0.107989
1.3517	-0.387838
3.19608	1.18488
0.0147089	3.24097
0.00959076	0.0712641
-0.110437	-0.0701972
-0.0286748	-0.164968
-0.313531	0.111487
-0.440522	-0.0266737
-0.688617	-0.281745
0.617895	-0.948284
2.75722	0.439123
0.0617871	2.96899
-0.04597	0.0714711
-0.0450591	0.0493503
0.676215	-0.39942
3.03373	-0.191544
0.00628192	3.2131
0.132385	0.0167949
-0.0773495	0.0120562
0.0238329	-0.0153382
-0.0584915	0.0905798
-0.19551	0.168744
-0.623664	0.021772
0.648011	-0.786382
2.67745	0.469808
0.112899	2.72954
-0.0773294	0.0202442
-0.0800643	0.0137811
-0.447727	-0.0529909
0.241723	-0.340974
0.0962129	0.502876
-0.341202	-0.0911647
1.10002	-0.081354
5.40674	0.745546
-0.338241	6.00533
-0.113936	-0.304823
0.00742742	-0.253561
-0.103596	0.0308318
0.165409	-0.119689
-0.052574	0.188349
-0.55259	-0.00263099
1.25651	-0.489142
6.69182	1.21992
-0.244184	6.49447
-0.375564	-0.205382
-0.199419	-0.395352
0.044914	-0.235364
0.29336	0.0329473
0.78851	0.305357
-0.623935	0.843541
1.06423	-0.586581
5.37094	1.03312
0.146467	5.57553
-0.152171	0.140685
-0.166374	-0.141079
-0.015794	-0.181298
0.316237	-0.127483
