0.561592	-4.45921
-7.4976	-0.549712
-4.77515	1.67267
-0.757295	0.12635
1.95679	4.9491
6.34579	4.57628
2.90524	-5.02161
2.13971	1.32143
0.96332	-3.46574
1.14035	-2.97063
0.189183	4.54506
0.900875	2.4604
2.92548	2.69581
-1.63441	2.73478
1.47302	-15.0705
-12.8261	-6.05018
-8.02356	-3.05012
-4.83937	-2.53313
-3.07245	-9.29947
-10.8156	-4.71375
-4.62346	-5.05357
-5.51411	-6.06505
-1.05231	-1.28562
-2.13595	0.902955
-1.62924	-5.44868
-2.15452	1.37178
3.78774	0.629306
2.09623	11.2975
10.625	8.88802
11.5001	3.03265
6.76685	-16.3183
-16.9232	-5.16777
-4.51833	-10.5759
-7.40736	-8.20156
-6.8079	-5.99198
-7.00096	-11.9821
-5.17907	-4.31917
-11.387	4.6336
6.20995	-4.14228
-6.43267	0.395032
-4.86228	-4.73066
-3.35458	-0.175825
-8.11684	2.56832
8.93967	6.30943
7.0981	-1.33533
0.509836	2.18177
6.1072	-16.7155
-17.0818	-6.60454
-6.7592	-11.8613
-9.89489	0.63725
-4.26061	0.601075
-3.73856	-1.32683
-1.97164	-2.67132
-5.86822	-1.63012
2.59498	-3.28551
-3.3819	-4.84677
-3.69702	-12.361
-11.7976	0.843998
-7.05258	10.364
8.51894	10.3628
8.50231	10.8514
13.4633	7.26955
8.1109	-15.7343
-16.4787	-4.52398
-3.49815	-11.4306
-8.60505	0.377295
-2.29183	-3.54845
-3.78264	-13.4308
-8.27709	-1.9072
-5.87439	-3.5674
-4.28491	-0.464713
0.179645	4.34186
6.65304	-3.74828
-4.62221	-10.9444
-7.1828	-1.40279
-2.8651	1.64418
1.61095	2.08166
2.46426	5.97416
6.1797	-14.5615
-14.7392	-6.74212
-7.56802	-12.9038
-9.77495	-0.995251
-0.103847	-6.57673
-7.43042	-9.09025
-5.3169	-5.3408
-2.48042	3.02461
4.55926	1.6656
-1.37697	-4.44839
-1.77868	-8.76704
-7.56427	-3.54735
-5.16086	-6.42738
-0.597015	-0.0933316
-1.65969	4.89874
5.65805	4.01385
